Starting Simulation...
num_nodes is set 3
channel.cc:sendUp - Calc highestAntennaZ_ and distCST_
highestAntennaZ_ = 1.5,  distCST_ = 550.0
speed is 2415.942863, pass dst 2
speed is 2418.017844, pass dst 2
speed is 2419.533753, pass dst 2
speed is 2419.621348, pass dst 2
speed is 2420.230789, pass dst 2
speed is 2420.314549, pass dst 2
speed is 2420.404264, pass dst 2
speed is 2421.184207, pass dst 2
speed is 2422.310294, pass dst 2
speed is 2422.929971, pass dst 2
speed is 2423.454468, pass dst 2
speed is 2426.507318, pass dst 2
speed is 2426.683959, pass dst 2
speed is 2427.851007, pass dst 2
speed is 2429.724106, pass dst 2
speed is 2430.815068, pass dst 2
speed is 2431.086158, pass dst 2
speed is 2431.188905, pass dst 2
speed is 2433.984887, pass dst 2
speed is 2434.728241, pass dst 2
speed is 2434.830266, pass dst 2
speed is 2435.403946, pass dst 2
speed is 2436.157105, pass dst 2
speed is 2436.914139, pass dst 2
speed is 2437.485681, pass dst 2
speed is 2437.578939, pass dst 2
speed is 2438.245030, pass dst 2
speed is 2438.337715, pass dst 2
speed is 2438.436049, pass dst 2
speed is 2439.101287, pass dst 2
speed is 2439.200937, pass dst 2
speed is 2439.295007, pass dst 2
speed is 2439.388183, pass dst 2
speed is 2440.636322, pass dst 2
speed is 2441.973383, pass dst 2
speed is 2443.213694, pass dst 2
speed is 2443.851655, pass dst 2
speed is 2443.959407, pass dst 2
speed is 2445.292955, pass dst 2
speed is 2445.497414, pass dst 2
speed is 2446.280317, pass dst 2
speed is 2448.814604, pass dst 2
speed is 2449.523516, pass dst 2
speed is 2451.821746, pass dst 2
speed is 2453.326567, pass dst 2
speed is 2453.942076, pass dst 2
speed is 2454.150641, pass dst 2
speed is 2454.762301, pass dst 2
speed is 2454.985730, pass dst 2
speed is 2455.702024, pass dst 2
speed is 2456.627297, pass dst 2
speed is 2457.763871, pass dst 2
speed is 2458.601563, pass dst 2
speed is 2458.709441, pass dst 2
speed is 2459.447323, pass dst 2
speed is 2459.768101, pass dst 2
speed is 2461.069166, pass dst 2
speed is 2461.692543, pass dst 2
speed is 2461.804908, pass dst 2
speed is 2462.549116, pass dst 2
speed is 2463.910977, pass dst 2
speed is 2464.547782, pass dst 2
speed is 2464.659333, pass dst 2
speed is 2464.763580, pass dst 2
speed is 2465.525998, pass dst 2
speed is 2466.273787, pass dst 2
speed is 2467.136378, pass dst 2
speed is 2467.796122, pass dst 2
speed is 2468.014651, pass dst 2
speed is 2468.784664, pass dst 2
speed is 2469.447506, pass dst 2
speed is 2470.221644, pass dst 2
speed is 2470.447560, pass dst 2
speed is 2471.213922, pass dst 2
speed is 2471.480910, pass dst 2
speed is 2471.592225, pass dst 2
speed is 2471.836564, pass dst 2
speed is 2472.056285, pass dst 2
speed is 2472.344610, pass dst 2
speed is 2473.541754, pass dst 2
speed is 2474.873141, pass dst 2
speed is 2475.655360, pass dst 2
speed is 2476.441905, pass dst 2
speed is 2477.220765, pass dst 2
speed is 2477.330023, pass dst 2
speed is 2477.451437, pass dst 2
speed is 2477.565191, pass dst 2
speed is 2478.582059, pass dst 2
speed is 2478.695162, pass dst 2
speed is 2480.119476, pass dst 2
speed is 2480.360287, pass dst 2
speed is 2481.163417, pass dst 2
speed is 2481.963183, pass dst 2
speed is 2482.884302, pass dst 2
speed is 2484.374416, pass dst 2
speed is 2485.308796, pass dst 2
speed is 2487.260651, pass dst 2
speed is 2488.084915, pass dst 2
speed is 2488.198299, pass dst 2
speed is 2488.501027, pass dst 2
speed is 2488.736145, pass dst 2
speed is 2488.966862, pass dst 2
speed is 2489.095467, pass dst 2
speed is 2489.209225, pass dst 2
speed is 2490.381254, pass dst 2
speed is 2491.214014, pass dst 2
speed is 2491.328554, pass dst 2
speed is 2505.118245, pass dst 2
speed is 2505.989359, pass dst 2
speed is 2506.128491, pass dst 2
speed is 2507.121112, pass dst 2
speed is 2508.066886, pass dst 2
speed is 2508.943013, pass dst 2
speed is 2509.210295, pass dst 2
speed is 2509.336100, pass dst 2
speed is 2510.955943, pass dst 2
speed is 2511.847862, pass dst 2
speed is 2512.724877, pass dst 2
speed is 2514.233759, pass dst 2
speed is 2515.131366, pass dst 2
speed is 2515.387200, pass dst 2
speed is 2515.511472, pass dst 2
speed is 2516.279009, pass dst 2
speed is 2519.386956, pass dst 2
speed is 2519.526362, pass dst 2
speed is 2519.785254, pass dst 2
speed is 2520.554149, pass dst 2
speed is 2521.714867, pass dst 2
speed is 2521.848833, pass dst 2
speed is 2523.253288, pass dst 2
speed is 2523.517272, pass dst 2
speed is 2524.123562, pass dst 2
speed is 2524.400836, pass dst 2
speed is 2529.211477, pass dst 2
speed is 2529.478242, pass dst 2
speed is 2529.745187, pass dst 2
speed is 2531.313118, pass dst 2
speed is 2532.900081, pass dst 2
speed is 2533.196566, pass dst 2
speed is 2533.326723, pass dst 2
speed is 2534.254530, pass dst 2
speed is 2535.235756, pass dst 2
speed is 2536.267666, pass dst 2
speed is 2538.776723, pass dst 2
speed is 2538.929711, pass dst 2
speed is 2539.995834, pass dst 2
speed is 2540.946564, pass dst 2
speed is 2541.890253, pass dst 2
speed is 2542.705498, pass dst 2
speed is 2544.467655, pass dst 2
speed is 2544.760460, pass dst 2
speed is 2545.581183, pass dst 2
speed is 2545.858692, pass dst 2
speed is 2546.744941, pass dst 2
speed is 2547.173785, pass dst 2
speed is 2548.129886, pass dst 2
speed is 2549.319271, pass dst 2
speed is 2550.144548, pass dst 2
speed is 2550.415500, pass dst 2
speed is 2553.661911, pass dst 2
speed is 2554.028091, pass dst 2
speed is 2555.020875, pass dst 2
speed is 2555.998042, pass dst 2
speed is 2556.147598, pass dst 2
speed is 2558.653529, pass dst 2
speed is 2558.798444, pass dst 2
speed is 2560.485431, pass dst 2
speed is 2560.793024, pass dst 2
speed is 2563.423287, pass dst 2
speed is 2563.709154, pass dst 2
speed is 2564.715801, pass dst 2
speed is 2565.724677, pass dst 2
speed is 2565.871784, pass dst 2
speed is 2567.729076, pass dst 2
speed is 2568.749917, pass dst 2
speed is 2568.896543, pass dst 2
speed is 2569.743286, pass dst 2
speed is 2570.762614, pass dst 2
speed is 2571.059927, pass dst 2
speed is 2572.065110, pass dst 2
speed is 2573.946189, pass dst 2
speed is 2575.109882, pass dst 2
speed is 2576.121767, pass dst 2
speed is 2577.158570, pass dst 2
speed is 2579.033141, pass dst 2
speed is 2579.190006, pass dst 2
speed is 2580.368833, pass dst 2
speed is 2581.391363, pass dst 2
speed is 2582.421602, pass dst 2
speed is 2583.462582, pass dst 2
speed is 2584.344328, pass dst 2
speed is 2585.366018, pass dst 2
speed is 2586.266990, pass dst 2
speed is 2586.414413, pass dst 2
speed is 2588.344547, pass dst 2
speed is 2589.550063, pass dst 2
speed is 2589.698402, pass dst 2
speed is 2590.589161, pass dst 2
speed is 2593.706665, pass dst 2
speed is 2593.859106, pass dst 2
speed is 2594.016019, pass dst 2
speed is 2595.323647, pass dst 2
speed is 2595.630934, pass dst 2
speed is 2597.449977, pass dst 2
speed is 2597.609408, pass dst 2
speed is 2599.578454, pass dst 2
speed is 2600.812062, pass dst 2
speed is 2602.777598, pass dst 2
speed is 2603.855443, pass dst 2
speed is 2604.764853, pass dst 2
speed is 2605.089427, pass dst 2
speed is 2606.925829, pass dst 2
speed is 2608.104460, pass dst 2
speed is 2608.665213, pass dst 2
speed is 2608.985933, pass dst 2
speed is 2609.302278, pass dst 2
speed is 2609.555139, pass dst 2
speed is 2610.493377, pass dst 2
speed is 2612.362175, pass dst 2
speed is 2614.984643, pass dst 2
speed is 2615.138302, pass dst 2
speed is 2615.459514, pass dst 2
speed is 2615.678223, pass dst 2
speed is 2619.510911, pass dst 2
speed is 2619.735687, pass dst 2
speed is 2620.666960, pass dst 2
speed is 2620.989595, pass dst 2
speed is 2622.154654, pass dst 2
speed is 2624.044697, pass dst 2
speed is 2625.274798, pass dst 2
speed is 2626.392846, pass dst 2
speed is 2626.882948, pass dst 2
speed is 2628.390410, pass dst 2
speed is 2629.359962, pass dst 2
speed is 2629.521989, pass dst 2
speed is 2632.706125, pass dst 2
speed is 2632.865858, pass dst 2
speed is 2633.042987, pass dst 2
speed is 2633.274349, pass dst 2
speed is 2633.435803, pass dst 2
speed is 2633.592561, pass dst 2
speed is 2633.780949, pass dst 2
speed is 2634.774620, pass dst 2
speed is 2634.934872, pass dst 2
speed is 2635.514545, pass dst 2
speed is 2637.128395, pass dst 2
speed is 2637.305116, pass dst 2
speed is 2638.441550, pass dst 2
speed is 2639.902810, pass dst 2
speed is 2641.679926, pass dst 2
speed is 2641.846691, pass dst 2
speed is 2642.991058, pass dst 2
speed is 2646.681791, pass dst 2
speed is 2647.667822, pass dst 2
speed is 2648.014071, pass dst 2
speed is 2649.806562, pass dst 2
speed is 2651.231518, pass dst 2
speed is 2653.745566, pass dst 2
speed is 2654.735397, pass dst 2
speed is 2656.893034, pass dst 2
speed is 2657.058691, pass dst 2
speed is 2657.867928, pass dst 2
speed is 2659.195861, pass dst 2
speed is 2661.012832, pass dst 2
speed is 2661.355990, pass dst 2
speed is 2661.612158, pass dst 2
speed is 2663.471697, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
speed is 5271.523553, pass dst 0
speed is 5271.523553, pass dst 0
speed is 16983.997823, pass dst 2
