14936.5
5784.6
3312.2
10147.7
1427.3
478.7
3068.1
9367.9
984.0
3147.4
461.5
3338.3
1883.9
2189.3
10973.8
4608.9
2150.4
12029.8
9929.0
17441.8
3082.4
6641.7
8703.2
15336.3
9585.6
15896.5
6765.3
10335.4
16363.9
7750.8
15232.3
10126.3
20384.0
9201.9
10153.0
5583.8
lost lost 1018602,received packets 10842
265.9
1300.1
1323.6
771.3
268.1
1288.5
980.2
1213.8
2551.3
653.1
1084.6
1692.3
2890.3
1650.7
1800.3
1807.1
1808.2
1870.9
679.3
748.5
914.3
1087.6
857.4
2362.8
818.2
2029.1
2033.1
1434.6
3508.9
1223.4
528.3
3700.6
924.5
lost lost 119859,received packets 11223
195.8
2168.9
34.1
36.8
43.2
68.2
73.6
82.8
26.5
53.9
59.5
63.4
70.7
75.4
23.4
45.9
55.2
61.4
68.0
75.5
1118.3
1123.9
627.3
2069.1
856.1
2475.5
1419.2
422.9
574.9
2112.1
876.4
971.5
171.0
448.5
281.2
374.7
1122.2
1918.5
701.4
706.4
711.6
1579.6
556.3
1831.6
90.1
1093.5
1142.3
1166.4
530.8
719.5
188.0
314.3
797.1
612.5
1066.8
2996.9
643.7
776.6
1570.2
1753.1
1227.7
2629.2
2630.2
1244.9
483.7
413.6
345.9
293.4
294.5
298.1
531.7
671.8
1044.5
1149.7
401.4
405.4
408.9
561.9
564.5
565.4
567.1
573.1
967.2
lost lost 121790,received packets 15750
