12883.3
28249.2
28937.5
27892.7
5733.2
1510.7
809.7
4288.9
8665.1
3996.7
2470.5
6469.5
3162.4
1996.7
3907.7
11608.7
14847.5
3749.3
7565.5
6101.4
3681.7
4045.2
7629.3
10284.3
11079.6
6686.6
4624.3
7732.0
9075.0
4342.9
4831.3
2739.1
7223.9
9865.5
5082.4
5554.7
11824.0
11928.8
11056.8
14166.8
9413.7
9003.3
12562.9
7279.8
8731.9
4698.4
17183.1
6073.5
lost lost 771349,received packets 10964
454.2
483.8
1260.0
1273.4
77.8
3663.7
823.7
1030.2
2410.8
3210.0
4213.5
2573.3
2589.7
3404.7
3407.0
lost lost 57589,received packets 6469
195.8
2168.9
34.1
36.8
43.2
68.2
73.6
82.8
26.5
53.9
59.5
63.4
70.7
75.4
23.4
45.9
55.2
61.4
68.0
75.5
475.8
3302.5
406.1
1240.9
1642.6
1643.5
666.5
1934.1
604.8
606.9
219.4
308.1
1007.6
1481.3
1482.4
1483.4
1332.9
1601.0
787.1
39.3
1301.2
448.5
1030.1
807.0
834.7
317.4
319.7
324.7
813.2
473.9
1372.7
1904.4
2359.1
1102.5
1597.6
1728.7
894.9
1411.9
363.8
365.6
599.6
600.8
2026.1
698.2
129.8
871.7
2282.5
1345.0
1353.9
1355.0
1357.2
352.5
lost lost 86208,received packets 13327
