24178.4
34634.0
7303.8
5366.1
7039.7
2309.2
4839.5
8739.3
5746.9
6845.3
9047.9
5647.8
5758.9
11644.5
9391.8
13077.0
7876.0
6950.8
5330.3
3276.8
12770.2
7048.3
7948.6
9573.3
6751.6
lost lost 856595,received packets 9579
373.5
5120.7
5659.5
2035.3
2793.7
107.5
521.9
1424.1
37.7
49.2
3277.7
1498.5
6402.3
706.7
4006.1
7010.2
1068.2
1402.3
1043.3
1240.2
1957.6
2207.8
1698.6
2098.9
3019.4
1510.9
1050.6
2214.9
13.0
564.6
1511.4
1920.6
lost lost 95147,received packets 10147
195.8
2168.9
34.1
36.8
43.2
68.2
73.6
82.8
26.5
53.9
59.5
63.4
70.7
75.4
23.4
45.9
55.2
61.4
68.0
75.5
148.2
199.1
254.7
824.4
1476.3
651.9
754.2
755.4
39.3
361.4
1218.5
197.2
211.3
215.8
321.1
657.0
158.7
1623.1
1624.5
1839.1
1009.1
1010.8
2568.9
1573.0
1913.9
1004.0
1033.2
502.9
795.7
1156.0
1157.1
1570.6
919.5
1568.9
1695.5
191.0
192.1
238.5
272.2
307.6
833.4
896.2
1583.0
2457.2
379.1
1020.3
807.8
820.9
823.1
399.6
1365.3
1400.0
1404.5
589.3
666.0
720.4
731.0
34.2
50.0
169.7
759.1
2072.4
428.5
506.0
lost lost 92417,received packets 14004

